x,y,z_srtm
511281.85,9253719.75,3.70
454782.59,9250945.73,3.70
449782.37,9253075.59,3.70
457532.05,9251525.36,3.70
469756.87,9248034.85,3.70
451370.08,9255459.21,3.70
450761.00,9256133.22,3.70
470519.06,9250696.97,3.70
503540.18,9249604.69,3.71
470489.25,9244888.37,3.71
462512.77,9248456.33,3.71
450144.63,9252955.02,3.71
451474.21,9253005.79,3.71
459509.00,9250384.81,3.71
466001.45,9248284.26,3.71
455125.99,9253753.58,3.71
512795.46,9262218.17,3.71
499587.02,9245064.51,3.72
508295.28,9253544.05,3.72
476090.85,9243550.97,3.72
458397.65,9252690.84,3.72
450813.54,9255643.24,3.72
464579.75,9254069.64,3.72
505331.99,9250122.61,3.73
478703.07,9243187.85,3.73
449962.39,9253015.81,3.73
454608.25,9251505.13,3.73
472066.86,9245828.44,3.73
451302.25,9253061.76,3.73
469613.30,9250026.33,3.73
492947.35,9244312.02,3.74
467088.41,9245995.44,3.74
474439.99,9244086.92,3.74
474130.99,9245647.96,3.74
468638.05,9247914.09,3.74
469371.00,9248159.47,3.74
462875.92,9254153.34,3.74
467054.36,9255788.27,3.74
520334.29,9263465.43,3.74
502007.77,9248138.12,3.75
512299.73,9257546.89,3.75
463826.59,9249476.62,3.75
471274.26,9248516.47,3.75
492501.70,9238670.24,3.76
501511.66,9247307.21,3.76
512611.14,9254512.87,3.76
509861.24,9255018.02,3.76
452165.41,9252781.74,3.76
471321.45,9246571.05,3.76
451750.67,9254364.72,3.76
453868.76,9253666.51,3.76
471224.50,9248041.10,3.76
465569.83,9251817.41,3.76
466054.51,9252144.51,3.76
490128.90,9236692.47,3.77
515647.53,9256342.86,3.77
510534.91,9255431.34,3.77
471436.13,9244589.24,3.77
456950.48,9252187.86,3.77
451942.08,9254302.95,3.77
474593.40,9246946.19,3.77
452600.24,9256021.35,3.77
471051.19,9250528.01,3.77
459280.07,9256291.30,3.77
500781.63,9245789.20,3.78
501686.72,9247411.56,3.78
471701.41,9245946.93,3.78
473219.20,9247872.81,3.78
470768.61,9250122.99,3.78
451824.48,9256754.58,3.78
467201.87,9253716.94,3.78
484551.15,9237625.74,3.79
509343.36,9252554.27,3.79
458689.18,9251149.43,3.79
452784.50,9253543.61,3.79
471663.88,9247413.39,3.79
466195.79,9250643.11,3.79
477050.60,9247132.16,3.79
512096.87,9253681.98,3.80
487812.31,9239601.92,3.80
484896.43,9242168.54,3.80
476628.01,9243862.18,3.80
452501.89,9252670.69,3.80
466316.37,9248680.43,3.80
520168.98,9263573.60,3.80
493105.47,9242262.21,3.81
486993.53,9243417.28,3.81
472482.06,9236307.43,3.81
467630.15,9249690.34,3.81
466617.84,9250987.40,3.81
467515.56,9251187.57,3.81
487541.79,9237295.22,3.82
489392.81,9241090.87,3.82
478440.08,9241344.71,3.82
478015.87,9241968.74,3.82
456416.04,9249953.95,3.82
450518.15,9252832.28,3.82
452412.15,9253669.46,3.82
465549.31,9252303.36,3.82
471407.64,9250412.45,3.82
455498.31,9257022.57,3.82
525266.44,9259292.05,3.82
495918.88,9239643.72,3.83
493660.69,9239348.06,3.83
488707.06,9239063.54,3.83
496570.16,9244349.35,3.83
512150.79,9254779.15,3.83
479013.22,9242122.34,3.83
470661.90,9248218.74,3.83
467703.11,9250161.95,3.83
471884.39,9245887.69,3.84
463544.73,9249076.49,3.84
476602.12,9244849.75,3.84
463961.91,9256223.55,3.84
451416.20,9254104.11,3.84
459595.64,9258417.23,3.84
514299.31,9259861.53,3.85
457339.43,9251587.07,3.85
453527.98,9253292.50,3.85
469358.76,9248645.95,3.85
458751.92,9258396.86,3.85
495508.08,9241016.79,3.86
474121.46,9234609.18,3.86
465060.31,9249569.81,3.86
464786.16,9252060.55,3.86
510142.10,9254118.04,3.87
467104.33,9247440.50,3.87
474264.04,9246091.64,3.87
463367.56,9253023.86,3.87
518508.67,9258077.95,3.87
512114.09,9255288.64,3.88
472005.83,9244406.58,3.88
477225.75,9243180.76,3.88
461549.83,9250216.60,3.88
512282.06,9268529.00,3.88
508668.47,9253229.74,3.89
469623.48,9245660.73,3.89
451289.96,9252580.73,3.89
451646.92,9252949.61,3.89
473468.80,9245871.02,3.89
470689.25,9249191.52,3.89
519664.58,9257903.40,3.89
472516.60,9245207.61,3.90
453208.80,9255342.78,3.90
491571.12,9241319.76,3.91
505646.50,9250322.89,3.91
494667.14,9245346.27,3.91
491080.55,9244253.34,3.91
475566.68,9242758.00,3.91
474415.88,9243618.08,3.91
487582.64,9238929.71,3.92
492018.27,9242137.51,3.92
475198.75,9242869.01,3.92
469498.63,9246663.59,3.92
454257.39,9254026.35,3.92
471249.67,9250944.88,3.92
509744.12,9265742.32,3.92
514814.39,9255841.95,3.93
515000.56,9257035.53,3.93
471341.45,9245104.20,3.93
465568.78,9247449.63,3.93
467475.72,9247319.17,3.93
451993.32,9254766.09,3.93
466955.29,9250878.98,3.93
451630.05,9256346.57,3.93
492886.16,9237255.08,3.94
488990.84,9235467.44,3.94
510337.60,9255826.97,3.94
478261.11,9241400.69,3.94
473718.79,9244813.29,3.94
465826.37,9248343.10,3.94
456760.82,9252245.08,3.94
474517.17,9246490.01,3.94
492582.80,9239245.43,3.95
511891.50,9252461.68,3.95
513637.68,9255126.95,3.95
476245.18,9243017.03,3.95
475297.30,9245266.25,3.95
473474.09,9247310.45,3.95
467514.56,9250222.85,3.95
477238.87,9247071.58,3.95
452676.55,9255520.75,3.95
465187.26,9254369.66,3.95
489841.30,9237064.53,3.96
499412.71,9246044.10,3.96
494837.11,9245447.24,3.96
476228.75,9236938.91,3.96
474805.75,9243970.35,3.96
458662.01,9250652.35,3.96
461259.43,9249816.63,3.96
470910.33,9247662.87,3.96
473924.98,9247651.76,3.96
473292.57,9248336.46,3.96
452850.82,9255464.40,3.96
470618.95,9249701.72,3.96
456532.65,9256676.25,3.96
464959.94,9256380.49,3.96
489860.57,9239219.35,3.97
498067.08,9244176.86,3.97
505943.80,9251058.36,3.97
484327.67,9240202.32,3.97
472171.00,9245316.86,3.97
470982.89,9246673.64,3.97
453739.91,9255165.18,3.97
504697.85,9249735.08,3.98
514645.40,9255736.42,3.98
491730.26,9243579.86,3.98
509746.44,9254398.38,3.98
510197.07,9255226.40,3.98
475133.32,9245318.67,3.98
467288.80,9248353.12,3.98
468799.85,9248820.67,3.98
467583.98,9251651.62,3.98
461824.28,9257876.37,3.98
492182.48,9242239.68,3.99
502164.86,9248235.27,3.99
507814.85,9253787.54,3.99
468603.44,9245512.03,3.99
465914.54,9247337.57,3.99
450615.20,9253281.87,3.99
457725.13,9251463.04,3.99
473395.73,9247818.37,3.99
454126.98,9255518.85,3.99
516673.65,9264146.01,3.99
486892.07,9238508.01,4.00
509852.57,9252326.73,4.00
512434.97,9253885.83,4.00
504058.14,9249370.91,4.00
505488.15,9250223.51,4.00
508865.84,9252258.54,4.00
509502.63,9252651.42,4.00
515093.75,9256556.97,4.00
501289.61,9248802.49,4.00
510648.44,9254404.84,4.00
511300.90,9254801.72,4.00
511625.25,9254996.25,4.00
507418.35,9253006.46,4.00
508656.35,9253761.70,4.00
510283.01,9254719.32,4.00
508158.29,9253988.39,4.00
508841.48,9254399.72,4.00
484000.81,9239999.55,4.00
484374.40,9241857.02,4.00
476318.32,9237560.00,4.00
465770.85,9246412.69,4.00
466147.36,9246290.25,4.00
467275.65,9245935.49,4.00
464788.67,9247222.43,4.00
468877.61,9246398.41,4.00
476803.26,9243804.31,4.00
451100.56,9252641.97,4.00
473330.63,9245436.00,4.00
461785.33,9249645.03,4.00
468406.28,9247513.52,4.00
471984.75,9246354.42,4.00
461741.68,9250152.10,4.00
470918.63,9247174.12,4.00
475759.74,9245610.31,4.00
467611.66,9248717.10,4.00
472046.03,9247286.67,4.00
472991.34,9246986.36,4.00
474142.26,9246613.90,4.00
471973.10,9247801.73,4.00
452165.25,9254712.37,4.00
450441.94,9255764.71,4.00
452508.81,9255092.10,4.00
451988.58,9255742.91,4.00
472799.78,9248989.40,4.00
464590.18,9252124.79,4.00
470579.63,9250187.55,4.00
471230.02,9250471.33,4.00
465003.06,9254429.06,4.00
456589.04,9258136.66,4.00
509397.21,9265963.44,4.00
512067.03,9269213.80,4.00
494293.95,9241883.82,4.01
497286.16,9244767.28,4.01
515337.08,9257238.58,4.01
486190.85,9241327.57,4.01
471827.89,9245432.59,4.01
475782.86,9245117.57,4.01
463500.92,9250066.60,4.01
475845.16,9246052.18,4.01
451745.37,9255341.01,4.01
477317.38,9247525.24,4.01
513811.43,9259396.32,4.01
491381.49,9235833.04,4.02
488184.67,9236060.30,4.02
490434.31,9237939.31,4.02
491648.66,9242993.96,4.02
467860.13,9246215.57,4.02
471858.29,9246873.02,4.02
452133.87,9254242.20,4.02
468614.14,9248883.19,4.02
466062.83,9250205.64,4.02
469889.66,9248958.84,4.02
514453.82,9257908.27,4.02
506355.71,9248573.34,4.03
500272.23,9245478.41,4.03
511374.54,9252700.89,4.03
508369.75,9252518.55,4.03
511811.54,9254577.68,4.03
491297.80,9242776.82,4.03
490178.04,9242639.67,4.03
494154.16,9245041.14,4.03
476058.55,9243074.57,4.03
460573.12,9257811.62,4.03
492363.58,9236941.01,4.04
503425.11,9249001.34,4.04
513218.74,9257573.56,4.04
513163.49,9258057.74,4.04
486465.96,9243110.62,4.04
477546.90,9241634.94,4.04
451430.41,9253494.48,4.04
450627.52,9255703.92,4.04
525848.06,9260024.69,4.04
498355.06,9245408.30,4.05
474987.07,9243912.87,4.05
474430.19,9245068.40,4.05
450438.99,9253336.77,4.05
463896.18,9248957.20,4.05
484343.26,9243315.03,4.05
455300.12,9253697.85,4.05
522260.70,9259017.28,4.05
496109.95,9242981.49,4.06
509323.55,9255226.87,4.06
508717.40,9255402.53,4.06
468240.39,9246089.04,4.06
450092.34,9253444.07,4.06
473859.87,9248155.51,4.06
450286.49,9253508.14,4.06
518065.41,9257259.02,4.06
524170.21,9258905.75,4.06
492177.53,9236848.59,4.07
498821.23,9244067.93,4.07
512534.43,9253403.01,4.07
502014.49,9248678.72,4.07
506899.91,9252693.70,4.07
471817.48,9244469.28,4.07
479378.24,9242981.36,4.07
476310.39,9244465.73,4.07
454083.65,9254079.86,4.07
472073.85,9249709.95,4.07
512970.72,9261028.59,4.07
502660.04,9247445.81,4.08
516255.71,9255630.72,4.08
518075.30,9257264.97,4.08
496873.10,9245052.03,4.08
503583.40,9249096.10,4.08
514437.26,9257786.89,4.08
472610.62,9245657.61,4.08
471152.48,9246621.45,4.08
467953.17,9250566.73,4.08
471833.11,9250753.74,4.08
458711.02,9259852.10,4.08
493431.59,9245141.58,4.09
510171.16,9255724.67,4.09
473798.82,9245759.02,4.09
453154.90,9253419.34,4.09
473670.72,9248216.70,4.09
451290.62,9255967.07,4.09
469133.58,9251159.18,4.09
493270.32,9240729.43,4.10
493106.10,9241722.95,4.10
492347.42,9242341.06,4.10
513284.02,9256520.41,4.10
482227.05,9238936.27,4.10
450709.60,9252768.89,4.10
468946.55,9246839.73,4.10
474059.52,9245193.12,4.10
473749.84,9247707.39,4.10
451113.48,9256022.91,4.10
464983.99,9251997.09,4.10
513621.36,9260619.88,4.10
510348.32,9264273.03,4.10
492023.13,9237289.36,4.11
485148.63,9237458.17,4.11
509679.91,9252220.71,4.11
513112.84,9254287.66,4.11
493228.57,9243397.26,4.11
486639.84,9243212.87,4.11
456389.73,9252861.41,4.11
521388.15,9258461.20,4.11
490200.69,9239428.86,4.12
504995.93,9249408.17,4.12
515043.28,9257592.68,4.12
511497.53,9256547.03,4.12
513835.99,9258480.82,4.12
509771.00,9256581.00,4.12
475379.11,9241364.30,4.12
476469.21,9243427.66,4.12
472161.40,9247740.61,4.12
474965.13,9246828.86,4.12
452159.71,9255686.28,4.12
467122.81,9250826.12,4.12
523105.51,9258476.59,4.12
489491.27,9236305.68,4.13
512128.10,9257440.53,4.13
472088.93,9244847.86,4.13
474223.43,9247065.60,4.13
470408.16,9248794.06,4.13
494451.27,9238208.63,4.14
493019.27,9242737.00,4.14
497785.73,9246697.87,4.14
513125.20,9259122.76,4.14
478591.92,9241777.45,4.14
475936.16,9244587.70,4.14
452166.52,9253256.94,4.14
462125.26,9250025.45,4.14
474450.38,9246034.88,4.14
454430.29,9253973.67,4.14
471450.17,9248463.28,4.14
452215.62,9256156.76,4.14
471201.15,9251440.39,4.14
492528.10,9243522.50,4.15
484792.88,9239419.27,4.15
493120.95,9244417.88,4.15
482495.95,9239628.73,4.15
487169.88,9243519.91,4.15
510367.79,9258008.03,4.15
470284.47,9248341.98,4.15
517057.09,9257361.30,4.15
490674.90,9236487.30,4.16
501376.27,9247762.80,4.16
510965.98,9254066.86,4.16
513309.67,9255482.96,4.16
512934.74,9256309.15,4.16
513889.65,9257973.04,4.16
469395.91,9247662.61,4.16
475009.10,9245860.88,4.16
468059.35,9249068.53,4.16
467802.97,9249634.50,4.16
452502.55,9255575.63,4.16
472448.21,9249587.65,4.16
509921.14,9265629.26,4.16
510718.93,9252855.94,4.17
498944.81,9247375.64,4.17
507530.15,9252530.76,4.17
487831.46,9241780.06,4.17
485278.84,9243473.13,4.17
472745.46,9244151.56,4.17
471529.76,9245039.61,4.17
473355.46,9244435.99,4.17
451993.97,9252837.11,4.17
464081.54,9249879.67,4.17
467497.45,9249255.13,4.17
471627.01,9249370.47,4.17
471958.78,9249259.10,4.17
490350.23,9237360.19,4.18
450268.40,9253389.81,4.18
457917.81,9251399.97,4.18
461168.08,9250343.56,4.18
462313.07,9249964.57,4.18
474512.73,9248434.93,4.18
470956.75,9250060.74,4.18
492537.52,9237045.14,4.19
486205.09,9239713.95,4.19
482356.78,9237935.75,4.19
457896.07,9250425.52,4.19
450134.06,9253926.56,4.19
492043.23,9236235.30,4.20
506731.16,9250444.46,4.20
513297.21,9254927.99,4.20
516811.14,9257025.60,4.20
481123.76,9237195.42,4.20
467093.85,9246470.85,4.20
479041.20,9243081.91,4.20
479876.98,9243785.46,4.20
466905.06,9251882.25,4.20
510139.66,9253034.01,4.21
498652.23,9247744.25,4.21
474579.76,9244536.89,4.21
475266.17,9244315.67,4.21
467812.81,9248652.12,4.21
453274.11,9254829.85,4.21
515610.42,9255246.96,4.22
501862.01,9247515.70,4.22
495315.95,9244658.38,4.22
506466.33,9251379.95,4.22
496269.84,9245786.68,4.22
486015.10,9243381.74,4.22
474618.12,9245007.89,4.22
474465.77,9245538.50,4.22
513301.66,9259724.91,4.22
497047.12,9239752.42,4.23
489236.64,9237234.98,4.23
479853.28,9238585.09,4.23
513975.37,9259649.56,4.23
471819.96,9246409.79,4.23
522068.29,9258574.92,4.23
516094.01,9255530.87,4.24
502209.94,9247726.44,4.24
513284.96,9254387.43,4.24
496701.25,9245496.79,4.24
505775.56,9250951.89,4.24
496659.99,9246547.80,4.24
513109.92,9256413.82,4.24
478085.86,9235923.96,4.24
492422.96,9244543.44,4.24
477920.13,9240552.10,4.24
467286.75,9246408.95,4.24
469444.09,9250083.25,4.24
465765.38,9251755.89,4.24
465590.47,9256671.71,4.24
491859.39,9237184.47,4.25
484252.43,9239630.72,4.25
479295.59,9242521.79,4.25
449954.93,9252510.79,4.25
466899.23,9248480.37,4.25
472537.13,9247616.24,4.25
476681.84,9247250.47,4.25
465685.52,9255662.81,4.25
492301.62,9235830.57,4.26
505585.89,9251382.37,4.26
479835.94,9242345.51,4.26
451615.76,9253435.77,4.26
490138.11,9237762.90,4.27
502728.32,9248047.11,4.27
497199.07,9245252.91,4.27
474407.10,9244594.03,4.27
466411.07,9250091.56,4.27
462873.55,9253176.72,4.27
467240.81,9255736.20,4.27
514299.65,9259637.13,4.27
516750.00,9258662.15,4.27
494823.60,9240600.25,4.28
507433.61,9250330.32,4.28
487534.78,9240524.13,4.28
476113.63,9245011.18,4.28
472859.13,9247988.28,4.28
472727.45,9248524.61,4.28
510094.94,9265518.34,4.28
524000.32,9259012.50,4.28
489157.69,9235567.32,4.29
499593.41,9247783.89,4.29
511951.14,9255191.24,4.29
485848.34,9240050.62,4.29
489830.01,9244046.95,4.29
470116.99,9245008.87,4.29
468629.91,9245971.92,4.29
470772.48,9245283.13,4.29
463617.66,9251002.38,4.29
488044.24,9235431.16,4.30
493433.89,9240827.17,4.30
453510.52,9252342.43,4.30
474298.20,9245593.70,4.30
477097.66,9244683.03,4.30
470872.78,9250584.75,4.30
510816.49,9255050.77,4.31
482662.79,9240809.66,4.31
464577.04,9256505.45,4.31
489969.44,9236595.37,4.32
486620.73,9241040.01,4.32
513386.99,9257672.90,4.32
470668.51,9244830.53,4.32
450116.44,9252454.90,4.32
489047.80,9238198.65,4.33
509661.03,9252747.56,4.33
510389.05,9256394.41,4.33
476194.07,9241585.25,4.33
466526.17,9246174.13,4.33
475871.10,9243134.42,4.33
457672.38,9250976.18,4.33
453094.60,9253919.55,4.33
454087.61,9255053.47,4.33
494147.91,9240181.92,4.34
512057.86,9252566.35,4.34
507272.96,9250232.01,4.34
507487.74,9254675.50,4.34
483691.85,9241436.15,4.34
511158.50,9257959.05,4.34
452900.81,9253985.61,4.34
508771.61,9267475.92,4.34
496349.47,9240434.48,4.35
500101.34,9245376.62,4.35
496377.01,9244750.70,4.35
515417.90,9256753.25,4.35
508330.47,9254090.95,4.35
486885.49,9241745.39,4.35
474473.37,9237506.76,4.35
466333.81,9246232.56,4.35
463272.80,9255473.68,4.35
460345.59,9259820.31,4.35
509548.95,9266420.97,4.35
488685.11,9240679.60,4.36
484130.76,9241158.01,4.36
488132.87,9243575.82,4.36
453556.40,9254258.10,4.36
495508.53,9245852.41,4.37
471517.91,9246008.08,4.37
461358.16,9250280.69,4.37
475948.72,9245541.92,4.37
498234.74,9244274.74,4.38
505175.67,9250023.30,4.38
490088.15,9241507.91,4.38
489390.09,9241627.47,4.38
484969.26,9239527.79,4.38
511168.21,9257401.37,4.38
509928.68,9257202.47,4.38
474783.14,9243494.82,4.38
470410.04,9246374.38,4.38
465373.81,9251878.38,4.38
472640.21,9249523.80,4.38
511504.54,9262473.13,4.38
526015.05,9259915.70,4.38
488019.33,9235959.20,4.39
491341.14,9240104.20,4.39
490860.06,9243060.81,4.39
475369.18,9238972.51,4.39
471482.05,9245547.46,4.39
470389.54,9250251.15,4.39
508614.85,9267598.29,4.39
487050.19,9235919.53,4.40
514304.62,9254994.97,4.40
485531.25,9240398.17,4.40
476766.44,9244795.84,4.40
490841.74,9237674.60,4.41
497332.63,9241578.03,4.41
492769.40,9244204.35,4.41
465393.51,9246542.85,4.41
470784.64,9245764.88,4.41
450787.52,9253228.92,4.41
522726.96,9258157.82,4.41
491810.78,9239844.20,4.42
498781.98,9247277.86,4.42
494496.68,9245244.94,4.42
474193.12,9237880.20,4.42
468179.19,9246615.61,4.42
469226.75,9246278.67,4.42
459079.58,9251023.23,4.42
453655.63,9254703.26,4.42
458022.84,9258634.62,4.42
509217.25,9266617.72,4.42
472192.66,9244339.96,4.43
469228.90,9245789.60,4.43
469775.93,9247540.19,4.43
509179.22,9254602.18,4.44
477439.40,9242152.08,4.44
457343.37,9250606.66,4.44
459762.65,9249831.11,4.44
473633.14,9245814.63,4.44
453476.51,9252825.16,4.44
476862.44,9247192.82,4.44
450127.26,9253423.75,4.44
519190.30,9257650.70,4.44
521345.17,9257948.51,4.44
475924.66,9240275.00,4.44
500475.54,9245065.75,4.45
495947.48,9242882.85,4.45
507771.12,9254320.46,4.45
476637.94,9239009.84,4.45
477405.71,9239256.58,4.45
474229.62,9243677.48,4.45
475624.04,9245166.98,4.45
470232.77,9248848.64,4.45
466446.99,9251041.55,4.45
488201.46,9238759.18,4.46
507413.09,9250853.57,4.46
509161.16,9251904.41,4.46
513468.37,9255027.73,4.46
488861.33,9240783.73,4.46
514689.21,9257388.61,4.46
490006.69,9244155.27,4.46
469585.90,9247600.60,4.46
471056.40,9251010.32,4.46
466646.28,9253897.03,4.46
515111.03,9257496.66,4.46
517724.81,9257484.11,4.46
522564.55,9258262.80,4.46
490169.16,9236182.93,4.47
483121.10,9235177.46,4.47
497095.80,9243571.78,4.47
503960.78,9248779.86,4.47
493054.77,9243291.40,4.47
481086.27,9238253.46,4.47
491249.70,9244355.65,4.47
508980.27,9255019.94,4.47
490513.25,9237462.32,4.48
497738.73,9243973.56,4.48
497449.58,9246492.14,4.48
470097.44,9248405.88,4.48
471603.33,9247923.46,4.48
514145.47,9254365.21,4.49
494331.46,9242984.44,4.49
508704.45,9252158.27,4.49
502349.59,9248884.93,4.49
511643.89,9254477.01,4.49
490946.44,9242563.19,4.49
475770.89,9244155.71,4.49
476497.58,9244403.15,4.49
467170.65,9254703.08,4.49
481786.69,9240296.20,4.50
483010.11,9241019.42,4.50
482609.97,9242422.53,4.50
476107.24,9244042.31,4.50
492100.98,9239482.30,4.51
491063.98,9240489.92,4.51
514144.71,9256516.61,4.51
475718.79,9243675.73,4.51
473965.00,9245702.68,4.51
493094.00,9239561.86,4.52
490691.47,9239179.70,4.52
496264.92,9243601.03,4.52
517054.39,9258808.60,4.52
475095.65,9244371.08,4.52
474705.48,9246426.01,4.52
466992.71,9254764.85,4.52
519017.19,9257755.24,4.52
520001.00,9263680.40,4.52
517751.32,9257608.01,4.53
497319.37,9246942.89,4.53
509225.56,9255711.48,4.53
469932.41,9246032.15,4.53
467288.74,9250771.69,4.53
466352.19,9251569.29,4.53
468757.11,9252243.85,4.53
514817.71,9255311.89,4.54
511949.73,9254109.19,4.54
500623.94,9247845.36,4.54
478599.21,9236231.12,4.54
512059.25,9256339.64,4.54
451575.86,9254189.97,4.54
484375.78,9237522.86,4.55
507693.68,9252631.90,4.55
513983.98,9256951.32,4.55
509949.82,9256688.11,4.55
509578.31,9256993.37,4.55
510277.70,9257420.08,4.55
483916.33,9242636.63,4.55
480702.20,9236407.46,4.56
497151.36,9246843.15,4.56
514263.71,9257683.01,4.56
512356.83,9257055.64,4.56
511241.27,9256915.16,4.56
483437.40,9240742.35,4.56
